id,guid,mapId,pos,type,x,z,yaw,args
1014207,11014207,6003,6|3,4,602,379,0,1006
1014264,11014264,6003,6|3,4,687,371,0,1102
1014304,11014304,6003,6|3,4,678,302,0,1204
1014388,11014388,6003,6|3,4,624,308,270,1204
1017107,11017107,6003,6|3,4,699,399,180,1104
1017121,11017121,6003,6|3,4,684,353,180,1007
1017122,11017122,6003,6|3,4,686,384,90,1203
1017135,11017135,6003,6|3,4,667,371,270,1004
1017152,11017152,6003,6|3,4,663,370,0,1205
1017153,11017153,6003,6|3,4,662,384,90,1107
1017168,11017168,6003,6|3,4,643,323,0,1306
1017169,11017169,6003,6|3,4,648,389,0,1207
1017187,11017187,6003,6|3,4,632,320,90,1105
1017188,11017188,6003,6|3,4,636,340,0,1103
1017189,11017189,6003,6|3,4,630,361,180,1006
1017190,11017190,6003,6|3,4,631,379,0,1205
1017210,11017210,6003,6|3,4,618,316,270,1104
1017211,11017211,6003,6|3,4,622,389,90,1104
1017228,11017228,6003,6|3,4,606,348,270,1104
1017229,11017229,6003,6|3,4,605,355,270,1103
1017230,11017230,6003,6|3,4,611,377,180,1203
1017231,11017231,6003,6|3,4,607,397,90,1204
1017244,11017244,6003,6|3,4,600,392,90,1006
1017965,11017965,6003,6|3,4,600,327,0,1207
1018182,11018182,6003,6|3,4,602,310,90,1204
1018294,11018294,6003,6|3,4,688,397,270,1205
1018297,11018297,6003,6|3,4,612,365,180,1206
1018369,11018369,6003,6|3,4,695,318,0,1004
1018432,11018432,6003,6|3,4,684,366,270,1305
1018468,11018468,6003,6|3,4,668,359,180,1204
1018537,11018537,6003,6|3,4,621,303,180,1006
1021777,11021777,6003,6|3,4,688,301,180,1205
1021778,11021778,6003,6|3,4,684,356,270,1004
1021798,11021798,6003,6|3,4,667,374,0,1202
1021799,11021799,6003,6|3,4,677,385,270,1206
1021820,11021820,6003,6|3,4,662,345,0,1305
1021821,11021821,6003,6|3,4,663,373,90,1204
1021822,11021822,6003,6|3,4,662,387,180,1204
1021841,11021841,6003,6|3,4,643,326,180,1205
1021842,11021842,6003,6|3,4,644,387,180,1207
1021843,11021843,6003,6|3,4,648,392,270,1104
1021863,11021863,6003,6|3,4,630,314,90,1105
1021864,11021864,6003,6|3,4,632,398,180,1106
1021888,11021888,6003,6|3,4,618,319,270,1305
1021889,11021889,6003,6|3,4,626,331,0,1106
1021890,11021890,6003,6|3,4,627,388,270,1207
1021908,11021908,6003,6|3,4,610,318,90,1204
1021909,11021909,6003,6|3,4,605,358,90,1204
1021926,11021926,6003,6|3,4,600,395,90,1004
1022725,11022725,6003,6|3,4,683,313,180,1104
1022729,11022729,6003,6|3,4,645,335,90,1105
1022985,11022985,6003,6|3,4,637,333,270,1003
1022988,11022988,6003,6|3,4,602,313,180,1104
1023107,11023107,6003,6|3,4,623,367,0,1204
1023108,11023108,6003,6|3,4,612,368,180,1204
1023203,11023203,6003,6|3,4,695,321,180,1102
1023205,11023205,6003,6|3,4,685,343,90,1104
1023278,11023278,6003,6|3,4,684,369,270,1004
1023280,11023280,6003,6|3,4,655,332,90,1103
1023387,11023387,6003,6|3,4,621,306,0,1306
1026581,11026581,6003,6|3,4,685,358,180,1305
1026582,11026582,6003,6|3,4,687,389,0,1204
1026602,11026602,6003,6|3,4,668,376,0,1104
1026624,11026624,6003,6|3,4,663,347,270,1306
1026625,11026625,6003,6|3,4,664,375,0,1204
1026626,11026626,6003,6|3,4,663,389,270,1107
1026644,11026644,6003,6|3,4,651,307,180,1306
1026645,11026645,6003,6|3,4,644,328,180,1104
1026646,11026646,6003,6|3,4,648,347,0,1104
1026647,11026647,6003,6|3,4,649,394,0,1206
1026662,11026662,6003,6|3,4,631,316,270,1104
1026663,11026663,6003,6|3,4,637,345,90,1204
1026664,11026664,6003,6|3,4,631,366,180,1004
1026665,11026665,6003,6|3,4,632,384,90,1305
1026685,11026685,6003,6|3,4,620,300,180,1104
1026686,11026686,6003,6|3,4,619,321,180,1204
1026687,11026687,6003,6|3,4,627,333,90,1005
1026688,11026688,6003,6|3,4,619,346,180,1307
1026689,11026689,6003,6|3,4,628,390,270,1004
1026690,11026690,6003,6|3,4,623,394,90,1305
1026708,11026708,6003,6|3,4,606,304,270,1204
1026709,11026709,6003,6|3,4,607,353,90,1202
1026710,11026710,6003,6|3,4,606,360,0,1105
1026724,11026724,6003,6|3,4,600,385,270,1004
1026725,11026725,6003,6|3,4,601,397,90,1004
1027539,11027539,6003,6|3,4,684,315,90,1207
1027544,11027544,6003,6|3,4,646,337,270,1205
1027557,11027557,6003,6|3,4,601,332,90,1104
1027802,11027802,6003,6|3,4,638,335,180,1204
1027804,11027804,6003,6|3,4,603,315,270,1003
1027921,11027921,6003,6|3,4,674,353,180,1104
1027926,11027926,6003,6|3,4,624,369,0,1005
1027928,11027928,6003,6|3,4,613,370,0,1305
1028019,11028019,6003,6|3,4,696,323,180,1204
1028021,11028021,6003,6|3,4,686,345,90,1204
1028024,11028024,6003,6|3,4,600,379,90,1106
1028094,11028094,6003,6|3,4,656,334,90,1104
1028131,11028131,6003,6|3,4,676,302,0,1205
1028210,11028210,6003,6|3,4,622,308,180,1204
1030955,11030955,6003,6|3,4,666,371,270,1102
1030956,11030956,6003,6|3,4,676,382,270,1305
1030973,11030973,6003,6|3,4,662,370,0,1305
1030986,11030986,6003,6|3,4,649,302,270,1103
1030998,11030998,6003,6|3,4,629,311,270,1002
1030999,11030999,6003,6|3,4,631,320,90,1005
1031000,11031000,6003,6|3,4,635,340,180,1004
1031001,11031001,6003,6|3,4,629,361,0,1205
1031002,11031002,6003,6|3,4,631,395,180,1005
1031021,11031021,6003,6|3,4,626,385,90,1106
1031022,11031022,6003,6|3,4,621,389,90,1205
1031037,11031037,6003,6|3,4,609,315,180,1207
1031038,11031038,6003,6|3,4,604,355,0,1103
1031039,11031039,6003,6|3,4,610,377,270,1104
1031040,11031040,6003,6|3,4,606,397,0,1003
1031778,11031778,6003,6|3,4,695,309,90,1003
1031783,11031783,6003,6|3,4,682,310,270,1306
1031786,11031786,6003,6|3,4,644,332,0,1006
1031790,11031790,6003,6|3,4,620,354,180,1204
1031997,11031997,6003,6|3,4,636,330,270,1002
1031999,11031999,6003,6|3,4,601,310,270,1003
1032105,11032105,6003,6|3,4,672,348,0,1104
1032107,11032107,6003,6|3,4,622,364,270,1104
1032192,11032192,6003,6|3,4,694,318,90,1306
1032194,11032194,6003,6|3,4,684,340,90,1007
1032252,11032252,6003,6|3,4,683,366,90,1204
1032288,11032288,6003,6|3,4,667,359,270,1004
1035515,11035515,6003,6|3,4,686,301,90,1104
1035516,11035516,6003,6|3,4,682,356,0,1104
1035517,11035517,6003,6|3,4,684,387,90,1206
1035539,11035539,6003,6|3,4,665,374,180,1305
1035540,11035540,6003,6|3,4,675,385,180,1105
1035561,11035561,6003,6|3,4,661,373,270,1106
1035562,11035562,6003,6|3,4,660,387,270,1107
1035579,11035579,6003,6|3,4,641,326,180,1202
1035580,11035580,6003,6|3,4,642,387,90,1002
1035581,11035581,6003,6|3,4,646,392,180,1004
1035599,11035599,6003,6|3,4,628,314,0,1107
1035600,11035600,6003,6|3,4,630,323,0,1204
1035601,11035601,6003,6|3,4,634,343,180,1204
1035602,11035602,6003,6|3,4,628,364,270,1003
1035603,11035603,6003,6|3,4,629,382,270,1104
1035624,11035624,6003,6|3,4,616,344,270,1104
1035625,11035625,6003,6|3,4,625,388,0,1205
1035626,11035626,6003,6|3,4,620,392,180,1004
1035645,11035645,6003,6|3,4,603,302,90,1104
1036455,11036455,6003,6|3,4,694,312,270,1305
1036462,11036462,6003,6|3,4,681,313,180,1206
1036464,11036464,6003,6|3,4,643,335,180,1207
1036712,11036712,6003,6|3,4,635,333,90,1204
1036837,11036837,6003,6|3,4,671,351,180,1104
1036841,11036841,6003,6|3,4,621,367,180,1204
1036934,11036934,6003,6|3,4,693,321,180,1305
1036998,11036998,6003,6|3,4,682,369,270,1104
1037000,11037000,6003,6|3,4,653,332,180,1103
1037037,11037037,6003,6|3,4,673,300,90,1005
1037120,11037120,6003,6|3,4,619,306,90,1104
1040293,11040293,6003,6|3,4,687,302,270,1204
1040294,11040294,6003,6|3,4,683,357,180,1205
1040327,11040327,6003,6|3,4,662,374,0,1106
1040346,11040346,6003,6|3,4,642,327,180,1107
1040347,11040347,6003,6|3,4,646,346,180,1004
1040348,11040348,6003,6|3,4,647,393,0,1104
1040363,11040363,6003,6|3,4,629,315,90,1002
1040364,11040364,6003,6|3,4,629,365,0,1005
1040365,11040365,6003,6|3,4,630,383,270,1204
1040389,11040389,6003,6|3,4,617,320,0,1104
1040390,11040390,6003,6|3,4,625,332,0,1005
1040391,11040391,6003,6|3,4,626,389,90,1202
1040392,11040392,6003,6|3,4,621,393,90,1004
1040403,11040403,6003,6|3,4,604,303,0,1003
1040404,11040404,6003,6|3,4,604,359,270,1205
1040405,11040405,6003,6|3,4,610,381,90,1002
1041207,11041207,6003,6|3,4,695,313,0,1005
1041212,11041212,6003,6|3,4,682,314,270,1004
1041217,11041217,6003,6|3,4,644,336,180,1305
1041219,11041219,6003,6|3,4,620,358,180,1005
1041465,11041465,6003,6|3,4,636,334,270,1104
1041467,11041467,6003,6|3,4,601,314,270,1205
1041588,11041588,6003,6|3,4,672,352,90,1206
1041592,11041592,6003,6|3,4,622,368,270,1205
1041594,11041594,6003,6|3,4,611,369,90,1202
1041686,11041686,6003,6|3,4,694,322,180,1106
1041688,11041688,6003,6|3,4,684,344,180,1007
1041752,11041752,6003,6|3,4,654,333,90,1005
1041801,11041801,6003,6|3,4,674,301,0,1206
1041802,11041802,6003,6|3,4,667,363,0,1005
1041878,11041878,6003,6|3,4,620,307,90,1104
2581,11042013,6003,6|3,18,667,318,0,301003
2582,11042014,6003,6|3,18,647,371,-90,301003
2583,11042027,6003,6|3,23,675,371,0,1400002
1002970,11002970,7003,7|3,4,798,319,270,1309
1002972,11002972,7003,7|3,4,794,344,270,1106
1002974,11002974,7003,7|3,4,796,379,270,1204
1003000,11003000,7003,7|3,4,787,329,270,1106
1003001,11003001,7003,7|3,4,783,339,0,1007
1003002,11003002,7003,7|3,4,787,366,90,1206
1003025,11003025,7003,7|3,4,776,331,90,1204
1003026,11003026,7003,7|3,4,768,343,180,1307
1003027,11003027,7003,7|3,4,774,358,180,1308
1003028,11003028,7003,7|3,4,776,370,90,1208
1003048,11003048,7003,7|3,4,756,344,270,1006
1003049,11003049,7003,7|3,4,759,366,270,1209
1003072,11003072,7003,7|3,4,749,365,90,1005
1003092,11003092,7003,7|3,4,739,328,180,1008
1003093,11003093,7003,7|3,4,739,345,180,1108
1003094,11003094,7003,7|3,4,733,360,90,1306
1003095,11003095,7003,7|3,4,735,366,0,1009
1003109,11003109,7003,7|3,4,721,324,0,1207
1003110,11003110,7003,7|3,4,719,331,90,1306
1003111,11003111,7003,7|3,4,723,356,0,1008
1003129,11003129,7003,7|3,4,715,344,90,1007
1003152,11003152,7003,7|3,4,701,399,0,1008
1004093,11004093,7003,7|3,4,789,322,180,1106
1004101,11004101,7003,7|3,4,736,318,270,1306
1004368,11004368,7003,7|3,4,789,358,180,1004
1004371,11004371,7003,7|3,4,764,382,180,1105
1004606,11004606,7003,7|3,4,716,398,180,1209
1004668,11004668,7003,7|3,4,773,304,270,1206
1004669,11004669,7003,7|3,4,777,322,90,1006
1007804,11007804,7003,7|3,4,799,322,270,1109
1007805,11007805,7003,7|3,4,795,347,90,1206
1007806,11007806,7003,7|3,4,797,382,0,1109
1007824,11007824,7003,7|3,4,788,332,180,1307
1007825,11007825,7003,7|3,4,784,342,90,1206
1007826,11007826,7003,7|3,4,782,384,180,1004
1007827,11007827,7003,7|3,4,783,393,0,1208
1007848,11007848,7003,7|3,4,777,334,270,1103
1007849,11007849,7003,7|3,4,777,381,0,1206
1007867,11007867,7003,7|3,4,757,347,0,1006
1007894,11007894,7003,7|3,4,754,326,0,1305
1007895,11007895,7003,7|3,4,745,346,180,1105
1007915,11007915,7003,7|3,4,740,331,90,1009
1007916,11007916,7003,7|3,4,740,348,180,1203
1007917,11007917,7003,7|3,4,734,363,90,1006
1007918,11007918,7003,7|3,4,736,369,270,1208
1007935,11007935,7003,7|3,4,722,327,270,1206
1007936,11007936,7003,7|3,4,723,342,0,1203
1007937,11007937,7003,7|3,4,724,359,270,1106
1007938,11007938,7003,7|3,4,719,370,180,1207
1007959,11007959,7003,7|3,4,716,347,90,1305
1007960,11007960,7003,7|3,4,712,357,270,1009
1008924,11008924,7003,7|3,4,737,321,0,1107
1009201,11009201,7003,7|3,4,790,361,180,1307
1009432,11009432,7003,7|3,4,758,325,270,1005
1009617,11009617,7003,7|3,4,713,368,180,1108
1012608,11012608,7003,7|3,4,799,324,180,1005
1012610,11012610,7003,7|3,4,795,349,90,1206
1012612,11012612,7003,7|3,4,797,384,180,1309
1012631,11012631,7003,7|3,4,788,334,180,1306
1012632,11012632,7003,7|3,4,788,371,180,1307
1012633,11012633,7003,7|3,4,782,386,0,1109
1012634,11012634,7003,7|3,4,783,395,90,1203
1012658,11012658,7003,7|3,4,777,336,90,1108
1012659,11012659,7003,7|3,4,769,348,270,1207
1012660,11012660,7003,7|3,4,775,363,270,1104
1012661,11012661,7003,7|3,4,777,383,180,1009
1012679,11012679,7003,7|3,4,760,371,180,1308
1012703,11012703,7003,7|3,4,754,328,0,1308
1012704,11012704,7003,7|3,4,745,348,270,1309
1012705,11012705,7003,7|3,4,751,361,0,1308
1012726,11012726,7003,7|3,4,734,365,270,1106
1012727,11012727,7003,7|3,4,736,371,90,1108
1012744,11012744,7003,7|3,4,723,344,180,1207
1012745,11012745,7003,7|3,4,724,361,270,1106
1012746,11012746,7003,7|3,4,719,372,180,1106
1012747,11012747,7003,7|3,4,728,399,0,1006
1012769,11012769,7003,7|3,4,716,349,90,1004
1012770,11012770,7003,7|3,4,712,359,90,1305
1013732,11013732,7003,7|3,4,737,323,180,1204
1013735,11013735,7003,7|3,4,729,303,180,1008
1013981,11013981,7003,7|3,4,790,363,180,1207
1013983,11013983,7003,7|3,4,765,387,0,1306
1013984,11013984,7003,7|3,4,749,300,180,1102
1014200,11014200,7003,7|3,4,758,327,90,1109
1014260,11014260,7003,7|3,4,774,309,0,1107
1014261,11014261,7003,7|3,4,778,327,0,1307
1016937,11016937,7003,7|3,4,798,356,0,1306
1016938,11016938,7003,7|3,4,792,371,180,1306
1016958,11016958,7003,7|3,4,785,329,180,1210
1016959,11016959,7003,7|3,4,781,339,90,1207
1016960,11016960,7003,7|3,4,785,366,90,1207
1016961,11016961,7003,7|3,4,779,381,90,1008
1016980,11016980,7003,7|3,4,774,331,0,1105
1016981,11016981,7003,7|3,4,766,343,270,1007
1016982,11016982,7003,7|3,4,772,358,270,1204
1016983,11016983,7003,7|3,4,774,370,270,1204
1017002,11017002,7003,7|3,4,754,333,0,1204
1017003,11017003,7003,7|3,4,754,344,90,1006
1017004,11017004,7003,7|3,4,757,366,90,1305
1017024,11017024,7003,7|3,4,742,343,180,1106
1017025,11017025,7003,7|3,4,748,356,180,1106
1017026,11017026,7003,7|3,4,747,365,270,1307
1017044,11017044,7003,7|3,4,737,328,0,1306
1017045,11017045,7003,7|3,4,733,366,90,1007
1017062,11017062,7003,7|3,4,720,339,90,1306
1017063,11017063,7003,7|3,4,721,356,0,1209
1017064,11017064,7003,7|3,4,725,394,180,1004
1017083,11017083,7003,7|3,4,713,344,0,1306
1017931,11017931,7003,7|3,4,787,322,0,1107
1017939,11017939,7003,7|3,4,734,318,90,1305
1018368,11018368,7003,7|3,4,755,322,0,1009
1021578,11021578,7003,7|3,4,799,340,0,1207
1021579,11021579,7003,7|3,4,798,359,90,1206
1021580,11021580,7003,7|3,4,794,382,270,1206
1021594,11021594,7003,7|3,4,785,332,90,1207
1021595,11021595,7003,7|3,4,781,342,90,1108
1021596,11021596,7003,7|3,4,785,369,0,1107
1021597,11021597,7003,7|3,4,779,384,0,1103
1021598,11021598,7003,7|3,4,780,393,90,1105
1021622,11021622,7003,7|3,4,774,334,0,1004
1021623,11021623,7003,7|3,4,766,346,0,1007
1021624,11021624,7003,7|3,4,774,373,90,1307
1021646,11021646,7003,7|3,4,754,347,180,1107
1021647,11021647,7003,7|3,4,755,356,0,1005
1021648,11021648,7003,7|3,4,757,369,0,1206
1021672,11021672,7003,7|3,4,751,326,270,1106
1021673,11021673,7003,7|3,4,747,368,180,1108
1021695,11021695,7003,7|3,4,737,331,0,1307
1021696,11021696,7003,7|3,4,733,369,180,1107
1021713,11021713,7003,7|3,4,717,334,90,1305
1021714,11021714,7003,7|3,4,720,342,180,1008
1021715,11021715,7003,7|3,4,716,370,180,1205
1021716,11021716,7003,7|3,4,725,397,270,1009
1021734,11021734,7003,7|3,4,709,357,180,1004
1022701,11022701,7003,7|3,4,787,325,180,1307
1022710,11022710,7003,7|3,4,734,321,180,1106
1022714,11022714,7003,7|3,4,726,301,180,1207
1023274,11023274,7003,7|3,4,775,325,0,1107
1023386,11023386,7003,7|3,4,710,368,270,1006
1026371,11026371,7003,7|3,4,793,349,270,1307
1026372,11026372,7003,7|3,4,793,376,0,1105
1026373,11026373,7003,7|3,4,796,396,90,1106
1026398,11026398,7003,7|3,4,786,334,0,1006
1026399,11026399,7003,7|3,4,782,344,0,1104
1026400,11026400,7003,7|3,4,786,371,180,1006
1026401,11026401,7003,7|3,4,781,395,90,1106
1026425,11026425,7003,7|3,4,767,348,180,1204
1026426,11026426,7003,7|3,4,773,363,180,1006
1026427,11026427,7003,7|3,4,775,375,270,1005
1026428,11026428,7003,7|3,4,775,383,0,1209
1026447,11026447,7003,7|3,4,755,338,180,1307
1026448,11026448,7003,7|3,4,755,349,90,1108
1026449,11026449,7003,7|3,4,756,358,0,1005
1026450,11026450,7003,7|3,4,758,371,90,1105
1026476,11026476,7003,7|3,4,752,328,270,1206
1026477,11026477,7003,7|3,4,743,348,0,1104
1026478,11026478,7003,7|3,4,749,361,0,1004
1026501,11026501,7003,7|3,4,734,301,270,1207
1026502,11026502,7003,7|3,4,738,333,0,1005
1026503,11026503,7003,7|3,4,734,371,0,1207
1026519,11026519,7003,7|3,4,720,329,180,1204
1026520,11026520,7003,7|3,4,722,361,0,1105
1026521,11026521,7003,7|3,4,717,372,180,1007
1026522,11026522,7003,7|3,4,726,399,180,1209
1026540,11026540,7003,7|3,4,710,359,90,1206
1027512,11027512,7003,7|3,4,788,327,0,1206
1027521,11027521,7003,7|3,4,735,323,90,1106
1027525,11027525,7003,7|3,4,727,303,270,1206
1027786,11027786,7003,7|3,4,788,363,180,1309
1027789,11027789,7003,7|3,4,763,387,270,1107
1028017,11028017,7003,7|3,4,756,327,0,1208
1028088,11028088,7003,7|3,4,772,309,90,1107
1028089,11028089,7003,7|3,4,776,327,270,1005
1030772,11030772,7003,7|3,4,795,319,180,1106
1030773,11030773,7003,7|3,4,798,337,270,1306
1030774,11030774,7003,7|3,4,791,344,90,1109
1030775,11030775,7003,7|3,4,797,356,0,1203
1030792,11030792,7003,7|3,4,779,390,90,1206
1030810,11030810,7003,7|3,4,773,331,180,1205
1030811,11030811,7003,7|3,4,773,378,180,1306
1030828,11030828,7003,7|3,4,756,366,0,1204
1030849,11030849,7003,7|3,4,746,334,180,1006
1030850,11030850,7003,7|3,4,747,356,270,1005
1030866,11030866,7003,7|3,4,736,328,90,1105
1030867,11030867,7003,7|3,4,736,345,0,1107
1030878,11030878,7003,7|3,4,718,324,180,1109
1030879,11030879,7003,7|3,4,716,331,180,1007
1030880,11030880,7003,7|3,4,715,367,270,1208
1031768,11031768,7003,7|3,4,733,318,180,1106
1031988,11031988,7003,7|3,4,786,358,90,1208
1032191,11032191,7003,7|3,4,713,398,180,1108
1032249,11032249,7003,7|3,4,774,322,90,1205
1035318,11035318,7003,7|3,4,797,340,270,1110
1035319,11035319,7003,7|3,4,796,359,270,1206
1035320,11035320,7003,7|3,4,790,374,180,1110
1035321,11035321,7003,7|3,4,793,394,90,1305
1035345,11035345,7003,7|3,4,783,369,90,1006
1035346,11035346,7003,7|3,4,778,393,90,1109
1035370,11035370,7003,7|3,4,772,373,0,1307
1035392,11035392,7003,7|3,4,752,336,180,1007
1035393,11035393,7003,7|3,4,752,347,270,1206
1035412,11035412,7003,7|3,4,749,326,270,1206
1035413,11035413,7003,7|3,4,745,337,270,1206
1035414,11035414,7003,7|3,4,746,359,180,1008
1035415,11035415,7003,7|3,4,745,368,0,1006
1035437,11035437,7003,7|3,4,735,331,270,1106
1035438,11035438,7003,7|3,4,731,369,90,1008
1035455,11035455,7003,7|3,4,719,359,90,1107
1035456,11035456,7003,7|3,4,714,370,90,1007
1035457,11035457,7003,7|3,4,723,397,90,1108
1035473,11035473,7003,7|3,4,711,347,180,1309
1036436,11036436,7003,7|3,4,785,325,90,1207
1036445,11036445,7003,7|3,4,732,321,270,1207
1036698,11036698,7003,7|3,4,785,361,270,1106
1036932,11036932,7003,7|3,4,753,325,180,1005
1036993,11036993,7003,7|3,4,769,307,90,1205
1036994,11036994,7003,7|3,4,773,325,0,1204
1037119,11037119,7003,7|3,4,708,368,270,1007
1040087,11040087,7003,7|3,4,798,341,270,1305
1040088,11040088,7003,7|3,4,797,360,90,1207
1040089,11040089,7003,7|3,4,791,375,0,1207
1040090,11040090,7003,7|3,4,793,383,270,1009
1040091,11040091,7003,7|3,4,794,395,90,1207
1040104,11040104,7003,7|3,4,780,343,90,1307
1040105,11040105,7003,7|3,4,778,385,180,1207
1040129,11040129,7003,7|3,4,765,347,270,1005
1040130,11040130,7003,7|3,4,771,362,90,1206
1040131,11040131,7003,7|3,4,773,382,90,1308
1040154,11040154,7003,7|3,4,753,337,270,1005
1040155,11040155,7003,7|3,4,753,348,90,1208
1040156,11040156,7003,7|3,4,754,357,180,1109
1040182,11040182,7003,7|3,4,747,360,90,1209
1040183,11040183,7003,7|3,4,746,369,0,1008
1040205,11040205,7003,7|3,4,732,300,270,1305
1040206,11040206,7003,7|3,4,736,332,90,1107
1040207,11040207,7003,7|3,4,730,364,0,1108
1040226,11040226,7003,7|3,4,716,335,270,1210
1040227,11040227,7003,7|3,4,719,343,270,1107
1040228,11040228,7003,7|3,4,720,360,180,1305
1040229,11040229,7003,7|3,4,715,371,180,1306
1040230,11040230,7003,7|3,4,724,398,270,1007
1040250,11040250,7003,7|3,4,712,348,270,1306
1040251,11040251,7003,7|3,4,708,358,180,1009
1041187,11041187,7003,7|3,4,786,326,180,1207
1041196,11041196,7003,7|3,4,733,322,90,1208
1041201,11041201,7003,7|3,4,725,302,180,1307
1041447,11041447,7003,7|3,4,786,362,90,1207
1041450,11041450,7003,7|3,4,761,386,90,1305
1041747,11041747,7003,7|3,4,774,326,0,1307
1041877,11041877,7003,7|3,4,709,369,0,1205
3001,11041965,7003,7|3,18,700,349,90,201001
1002777,11002777,8003,8|3,4,893,334,270,1307
1002803,11002803,8003,8|3,4,881,310,270,1307
1002804,11002804,8003,8|3,4,887,335,0,1204
1002805,11002805,8003,8|3,4,883,389,90,1306
1002823,11002823,8003,8|3,4,869,319,90,1105
1002824,11002824,8003,8|3,4,870,341,270,1106
1002825,11002825,8003,8|3,4,876,359,270,1105
1002826,11002826,8003,8|3,4,873,380,90,1306
1002827,11002827,8003,8|3,4,871,390,180,1306
1002850,11002850,8003,8|3,4,859,325,180,1104
1002851,11002851,8003,8|3,4,862,336,180,1306
1002852,11002852,8003,8|3,4,861,368,90,1103
1002853,11002853,8003,8|3,4,864,383,90,1007
1002873,11002873,8003,8|3,4,850,342,90,1005
1002874,11002874,8003,8|3,4,843,383,0,1307
1002875,11002875,8003,8|3,4,848,396,90,1205
1002896,11002896,8003,8|3,4,832,316,90,1206
1002897,11002897,8003,8|3,4,838,334,270,1003
1002898,11002898,8003,8|3,4,838,343,270,1107
1002899,11002899,8003,8|3,4,837,397,90,1106
1002922,11002922,8003,8|3,4,820,307,270,1309
1002923,11002923,8003,8|3,4,827,317,90,1206
1002924,11002924,8003,8|3,4,820,331,0,1004
1002925,11002925,8003,8|3,4,820,390,270,1108
1002942,11002942,8003,8|3,4,813,324,90,1010
1002943,11002943,8003,8|3,4,811,330,270,1008
1002944,11002944,8003,8|3,4,815,347,90,1008
1002945,11002945,8003,8|3,4,809,378,180,1103
1002971,11002971,8003,8|3,4,801,337,90,1008
1002973,11002973,8003,8|3,4,800,356,270,1307
1004062,11004062,8003,8|3,4,895,357,270,1308
1004073,11004073,8003,8|3,4,858,353,0,1105
1004078,11004078,8003,8|3,4,834,380,90,1007
1004084,11004084,8003,8|3,4,806,369,180,1108
1004364,11004364,8003,8|3,4,819,373,180,1110
1004498,11004498,8003,8|3,4,814,308,0,1205
1004665,11004665,8003,8|3,4,843,311,270,1209
1007603,11007603,8003,8|3,4,894,325,270,1204
1007604,11007604,8003,8|3,4,894,337,0,1205
